ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,
123,simple,750132019,Cilindro caja de cambio aplicable a Mercedes Benz 1526/1521,1,0,visible,,"Cilindro caja de cambio aplicable a Mercedes Benz 1526/1521
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Wabco
\n
\nCódigo de referencia: 422-010-0140
\n
\nOtros datos: CAJA 4S-120GP/ZF S6-90/ S6-1550
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,1.2,26,11,6,1,,," $  132,790.14 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Cilindros",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1521/1526,1,1,Marca,Wabco,1,1,
153,simple,1111899,Engranaje marcha atrás aplicable a Scania Series 3 y 4,1,0,visible,,"Engranaje marcha atrás aplicable a Scania G3-900/GR-900
\n
\nAplicable a: Scania
\n
\nMarca: Nacional
\n
\nCódigo de referencia: 1111899
\n
\nOtros datos:  También aplica a GRH 900, Scania (2-/3-/4- Series) (P-/G-/R-/ T-Series) 37 dientes y 30 estrias.
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,6.35,23,23,4,1,,," $  299,446.80 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,Series 3 y 4,1,1,Marca,Euroricambi,1,1,
150,simple,1115787,Brida de acople de cardan aplicable a Scania camión P-94,1,0,visible,,"Brida de Acople de Cardan aplicable a Scania Camión P-94
\n
\nAplicable a: Scania
\n
\nMarca: Nacional
\n
\nCódigo de referencia: 1115787
\n
\nOtros datos: 22 Estrías cruceta 66mm
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,12.7,28,21,15,1,,," $  373,911.17 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Cardan , Camiones Clásicos > Transmisión > Cardan > Bridas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,P-94,1,1,Marca,Nacional,1,1,
94,simple,1238304520,Cuerpo de sincronización 3ª y 4ª aplicable a Mercedes Benz 1418,1,0,visible,,"Cuerpo de sincronización 3ª y 4ª aplicable a Mercedes Benz 1418
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Moto Pecas
\n
\nCódigo de referencia: R02026
\n
\nOtros datos: También aplica para 1418R / 1720 / 1720K / L 1218 / L 1218R / L 1412R / L 1418R / L 1620 / L 1718 / L 1718A / LK 1620 / OF 1318 / OF 1620 / OF 1721 / OH 1318 / OH 1621L.
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,1.5,15,15,3,1,,," $  59,508.99 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1418,1,1,Marca,ZF,1,1,
182,simple,1250304350,Cono de Sincronizado 1ª y 2ª aplicable a Mercedes Benz 1519,1,0,visible,,,,,taxable,,backorder,2,,0,0,1.3,20,20,3,1,,," $  98,239.52 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1519,1,1,Marca,ZF,1,1,
197,simple,1268304143,Maza sincronizada 5ª y 6ª aplicable a Mercedes Benz L-1520,1,0,visible,,,,,taxable,,backorder,1,,0,0,2.3,17,17,5,1,,," $  87,471.90 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L-1520,1,1,Marca,ZF,1,1,
118,simple,1290304343,Cuerpo de sincronizado aplicable a Mercedes Benz 1420/1520,1,0,visible,,"Cuerpo de Sincronizado aplicable a Mercedes Benz 1420/1520

\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Engretécnica
\n
\nCódigo de referencia: T 30.122
\n
\nOtros datos: También aplica a MB 1420/1520/1720 - 1718K/1720K 1420/1520/1720 - 1718K/1720K 1420/1520/1720 - 1718K/1720K  OH-1318/1418 - OH-1421L/1621L
Caja S5/6-680
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,0.9,14.5,25,14.5,1,,," $  127,198.42 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1420/1520,1,1,Marca,Engretecnica,1,1,
209,simple,1290304474,Anillo sincronizado aplicable a Mercedes Benz 1620,1,0,visible,,,,,taxable,,backorder,7,,0,0,0.25,19,19,1,1,,," $  87,866.57 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1620,1,1,Marca,Euroricambi,1,1,
147,simple,1290395010,Engranaje de 2ª superior aplicable a Mercedes Benz OF 1318/OF 1620,1,0,visible,,"Engranaje de 2ª Superior aplicable a Mercedes Benz OF 1318/OF 1620
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Engretécnica
\n
\nCódigo de referencia: 30.104
\n
\nOtros datos: Transmisión S5-680
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,3.75,18.5,18.5,5.5,1,,," $  188,451.20 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,OF 1318 / OF 1620,1,1,Marca,Engretecnica,1,1,
183,simple,1290395013,Cuerpo de sincronizado aplicable a Mercedes Benz OF 1318/OF 1620,1,0,visible,,,,,taxable,,backorder,4,,0,0,0.9,18.5,18.5,4,1,,," $  66,663.50 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,OF 1318/OF 1620,1,1,Marca,ZF,1,1,
120,simple,1290395186,Eje intermedio aplicable a Mercedes Benz 1519/ 1520/ 2219,1,0,visible,,"Eje Intermedio aplicable a Mercedes Benz: 1519/ 1520/ 2219
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Engretecnica
\n
\nCódigo de referencia: 30.100
\n
\nOtros datos: También aplica a Mercedes Benz 2220 Transmisión S5-680
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,7,,0,0,9.05,54,10,11,1,,," $  121,571.04 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1519/1520/2219,1,1,Marca,Engretecnica,1,1,
148,simple,1290395187,Engranaje de 3ª inferior aplicable a Mercedes Benz OF 1318/OF 1620,1,0,visible,,"Engranaje de 3ª Inferior aplicable a Mercedes Benz OF 1318/OF 1620
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Engretécnica
\n
\nCódigo de referencia: ET 30.112
\n
\nOtros datos: Piñón helicoidal, Transmisión S5-680 
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,3.1,12.5,12.5,10,1,,," $  189,151.97 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,OF 1318 / OF 1620,1,1,Marca,Engretecnica,1,1,
77,simple,1290395190,Engranaje de 4º Aplicable a Mercedes Benz OF 1318/ OF 1620,1,0,visible,Transmisión S5-680,"Engranaje de 4º Aplicable a Mercedes Benz OF 1318/ OF 1620
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Engratécnica
\n
\nCódigo de referencia: 30.110
\n
\nOtros datos: Transmisión S5-680
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,10,,0,0,1.25,13,13.5,5.5,1,,," $  76,287.63 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,OF 1318/ OF 1620,1,1,Marca,Engretécnica,1,1,
78,simple,1290395191,Buje de pista aplicable a Mercedes Benz OF 1318 / OF 1620,1,0,visible,,"Buje de pista aplicable a Mercedes Benz OF 1318 / OF 1620
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Engretécnica
\n
\nCódigo de referencia: ET 30.126
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,4,,0,0,1.7,12,12,9,1,,," $  89,981.42 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja>  , Camiones Clásicos > Transmisión > Caja>  > Buje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,OF 1318/ OF 1621,1,1,Marca,Engretécnica,1,1,
145,simple,1290395197,Engranaje de 5º transmisión aplicable a Mercedes Benz  L1620,1,0,visible,,"Engranaje de 5º transmisión aplicable a Mercedes Benz L1620
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: ZF
\n
\nCódigo de referencia: 1290395197
\n
\nOtros datos: También aplica a L 1620/ L1218/ L1418/ OF 1318/ OF 1620/ OH 1421L/ OH1621L / OH 1318/ OH 1418 Caja S5-680
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,4.65,18,18,7.5,1,,," $  142,735.56 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1620,1,1,Marca,Engretecnica,1,1,
117,simple,1290395200,Engranaje de 4ª aplicable a Mercedes Benz OF 1318/ OF 1620,1,0,visible,,"Engranaje de 4ª aplicable a Mercedes Benz OF 1318/ OF 1620
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Engretécnica
\n
\nCódigo de referencia: 30.109
\n
\nOtros datos: Transmisión S5-680
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,4.55,16,16,8.5,1,,," $  148,164.78 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1318/1620,1,1,Marca,Engretecnica,1,1,
254,simple,1295232027,"Juego piñón sat. aplicable a Mercedes Benz L1938, 1933",1,0,visible,,,,,taxable,,backorder,2,,0,0,5.1,23.5,23.5,4.5,1,,," $  422,970.80 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Corona y piñón",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"L1938, 1933",1,1,Marca,Euroricambi,1,1,
136,simple,1295304121,Engranaje 2ª aplicable a Mercedes Benz L-1938/1928,1,0,visible,,"Engranaje 2ª aplicable a Mercedes Benz L-1938/1928\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: 95.53.0842
\n
\nOtros datos: Aplica a Mercedes Benz 1932/1933/1934
También aplica a Scania: LS-110/111 – LT- 110/111 – R – 112
                                 Volvo: N-10/12
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,6.6,21.5,21.5,8,1,,," $  303,417.18 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L-1938/1928,1,1,Marca,Euroricambi,1,1,
187,simple,1295304128,"Engranaje 3ª aplicable a Mercedes Benz 1929, 1932, 1933",1,0,visible,,,,,taxable,,backorder,5,,0,0,4.8,20,20,7,1,,," $  174,798.45 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"1929, 1932, 1933",1,1,Marca,ZF,1,1,
226,simple,1295304202,"Engranaje de 1ª aplicable a Mercedes Benz L1938, 1934",1,0,visible,,,,,taxable,,backorder,2,,0,0,11.1,25,25,10.5,1,,," $  292,360.30 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"L1938, 1934",1,1,Marca,Euroricambi,1,1,
113,simple,1295305052,Engranaje marcha atrás aplicable a Mercedes Benz L1938,1,0,visible,,"Engranaje marcha atrás aplicable a Mercedes Benz L1938
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: 95.53.0779
\n
\nOtros datos: También aplica a Mercedes Benz 1929, 1932, 1933, 1934
Volvo N 10/12
Scania LT/LS 111, 112
Caja 16S-1300
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,2.65,14,14,5,1,,," $  118,830.68 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1938,1,1,Marca,Euroricambi,1,1,
172,simple,1295332021,Acople sincronizado de baja aplicable a Mercedes Benz 1934,1,0,visible,,,,,taxable,,backorder,4,,0,0,5.75,28,28,11.5,1,,," $  212,299.29 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Acople",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1934,1,1,Marca,Euroricambi,1,1,
160,simple,1297232023,Juego piñones baja aplicable a Mercedes Benz 1938 ,1,0,visible,,,,,taxable,,backorder,2,,0,0,4.9,23,11,10,1,,," $  221,885.44 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1938,1,1,Marca,Euroricambi,1,1,
218,simple,1297304195,Cuerpo sincronizado aplicable a Mercedes Benz L1938,1,0,visible,,,,,taxable,,backorder,14,,0,0,1.295,20,3,20,1,,," $  147,022.68 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1938,1,1,Marca,Euroricambi,1,1,
184,simple,1297332080,Engranaje planetario aplicable a Mercedes Benz 1938 ,1,0,visible,,,,,taxable,,backorder,5,,0,0,4.8,11,11,30,1,,," $  385,171.25 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1938,1,1,Marca,ZF,1,1,
203,simple,1307304181,Anillo sincronizado 1ª Y 2ª aplicable a Mercedes Benz 712C,1,0,visible,,,,,taxable,,backorder,5,,0,0,0.15,12,2,13,1,,," $  64,908.80 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,712C,1,1,Marca,ZF,1,1,
198,simple,1307304644,Anillo sincronizado aplicable a Mercedes Benz 712C,1,0,visible,,,,,taxable,,backorder,2,,0,0,0.15,11,11,2,1,,," $  47,321.17 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,712C,1,1,Marca,ZF,1,1,
191,simple,1307304669,Manguito desplazable aplicable a Mercedes Benz 712C,1,0,visible,,,,,taxable,,backorder,4,,0,0,0.6,5,4,16,1,,," $  63,520.74 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Desplazables",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,712C,1,1,Marca,ZF,1,1,
192,simple,1307395081,"Engranaje 3ª aplicable a Mercedes Benz 712C, 914C",1,0,visible,,,,,taxable,,backorder,1,,0,0,2.95,15,15,7,1,,," $  85,844.45 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"712C, 914C",1,1,Marca,ZF,1,1,
219,simple,1310304175,Camisa sincronizado 1ª-2ª aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,2,,0,0,1,26,4,26,1,,," $  113,937.51 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,Euroricambi,1,1,
1,simple,1310829,Soporte traba capot aplicable a Scania P94/R-T114/R-T124,1,0,visible,También aplica a modelos R-T124,"Soporte Traba Capot aplicable a Scania P94/R-T114/R-T124
\n
\nAplicable a: Scania.
\n
\nMarca: Original.
\n
\nCódigo de Referencia : 1310829
\n
\nOtros datos :
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,24,,0,0,1.25,23,9,15,1,,," $  80,597.84 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Soportes y faros",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,P94,1,1,Marca,Original,1,1,
188,simple,1316233030,Cuerpo acople de baja aplicable a Iveco Stralis,1,0,visible,,,,,taxable,,backorder,3,,0,0,3.85,23,8,23,1,,," $  394,209.51 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Acople",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,Stralis,1,1,Marca,ZF,1,1,
199,simple,1317303012,"Piñón helicoidal aplicable a Mercedes Benz 712C, 1215C",1,0,visible,,,,,taxable,,backorder,2,,0,0,1.85,15,15,7,1,,," $  66,592.53 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"712C, 1215C",1,1,Marca,ZF,1,1,
112,simple,1333269,"Eje principal acanalado aplicable a Scania T, R-112/113",1,0,visible,,"Eje acanalado aplicable a Scania R-112/113/142
\n
\nAplicable a: Scania
\n
\nMarca: Cinpal
\n
\nCódigo de referencia: 13.33.0048
\n
\nOtros datos: También aplica a Scania T-112/113/142, L/LS/LT 111.
Caja GR-870/871/880/881
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,3,,0,0,10.94,61,8,8,1,,," $  442,628.10 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,"T, R-112/113",1,1,Marca,Cinpal,1,1,
154,simple,1335172,Toma de fuerza aplicable a Scania P93 GR 801,1,0,visible,,,,,taxable,,backorder,2,,0,0,11.1,20.5,24,25,1,,," $  325,521.89 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Toma de fuerza",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,P-93 / GR 801,1,1,Marca,FEQ,1,1,
213,simple,1335671,Horquilla caja de cambios aplicable a Scania 113,1,0,visible,,,,,taxable,,backorder,2,,0,0,1.55,20,20,2,1,,," $  388,995.58 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Guías y horquillas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Original,1,1,
240,simple,1340792,"Corona y piñón aplicable a Scania series 3, 4 y PGR",1,0,visible,,,,,taxable,,backorder,3,,0,0,54.5,50,50,23,1,,," $  2,215,875.53 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Corona y piñón",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,"Series 3, 4 y P.G.R.",1,1,Marca,Moto Pecas,1,1,
245,simple,1340792,Corona y Piñón R-780 38:10 aplicable a Scania 113,1,0,visible,,,,,taxable,,backorder,3,,0,0,51,48,48,23,1,,," $  2,215,875.53 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Corona y piñón",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Euroricambi,1,1,
31,simple,1347586,Polea 2 Canales aplicable a Scania S4,1,0,visible,,"Polea 2 Canales aplicable a Scania S4
\n
\nAplicable a: Scania.
\n
\nMarca: Nacional.
\n
\nCódigo de referencia: 1347586
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,1.65,26.5,26.5,4,1,,," $  41,790.13 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor > Poleas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,S4,1,1,Marca,Universal,1,1,
155,simple,1354555,Palanca de cambio aplicable Scania Serie 3 y Serie 4,1,0,visible,,"Palanca de cambio aplicable Scania Serie 3 Y Serie 4
\n
\nAplicable a: Scania
\n
\nMarca: Nacional
\n
\nCódigo de referencia: 1354555 (1520744)
\n
\nOtros datos:  
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,1,,0,0,4.8,33,24,21,1,,," $  1,778,823.60 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Extremos y palanca de cambio",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,Series 3 y 4,1,1,Marca,Original,1,1,
151,simple,1364324,Toma de Fuerza EG 604/P aplicable a Scania 113 ,1,0,visible,,"Toma de Fuerza EG 604/P aplicable a Scania 113 
\n
\nAplicable a: Scania
\n
\nMarca: Nacional
\n
\nCódigo de referencia: S 7158
\n
\nOtros datos: Modelos Serie-3 (1987-1996) P, G, R  y T (2003)
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,1,,0,0,22,40,40,20,1,,," $  459,560.22 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Toma de fuerza",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Nacional,1,1,
67,simple,1373917,"Tubo con brida aplicable a Scania P-94, 114, 124",1,0,visible,,"Tubo con brida aplicable a Scania P-94, 114, 124
\n
\nAplicable a: Scania
\n
\nMarca: Original
\
\nCódigo de referencia: 1373917
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,0.40,12.5,10,10,1,,," $  177,308.61 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor, Escape > Tubos",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,"P-94, 114, 124",1,1,Marca,Original,1,1,
59,simple,1375664,Polea Cigüeñal aplicable a Scania DSC 11/ OSC 11,1,0,visible,,"Polea cigüeñal aplicable a Scania 114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Original
\n
\nCódigo de referencia: 1375664
\n
\nOtros datos: También aplica a Scania Serie 4 CP-CR-CT, 114

\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,5.05,26.5,26.5,8,1,,," $  169,560.99 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor > Poleas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,DSC 11/ OSC 11,1,1,Marca,Nacional,1,1,
6,simple,1386577,Fuelle de Entrada aplicable Scania Serie 4 (1994-2008),1,0,visible,,"Fuelle de entrada aplicable Scania Serie 4 (1994-2008)
\n
\n Aplicable a Scania 
\n
\n Marca: Suporte Rei
\n
\nCódigo de Referencia: R-5016
\n
\nOtros datos:
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,1.2,20,14,15,1,,," $  272,153.43 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Fuelle suspensión cabina",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,Serie 4(1994-2008),1,1,Marca,Suporte Rei,1,1,
4,simple,1393447,Bisagra superior derecha aplicable a Scania P94/R-T114/R-T124,1,0,visible,También aplica a modelos R-T124,"Bisagra superior derecha aplicable a Scania P94/R-T114/R-T124
\n
\nAplicable a Scania
\n
\nMarca: Original
\n
\nCódigo de Referencia: 1393447
\n
\nOtros datos:
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,5,,0,0,1,47,6,10,1,,," $  105,875.15 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Bisagras",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,P94,1,1,Marca,Original,1,1,
